"학구ID",학구명,학구분류,시도코드,시군구코드,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,공간객체ID,데이터기준일자
Z000104110,전주중앙초통학구역,0,45,111,8320000,전라북도교육청,8331000,전라북도전주교육지원청,2016-08-12,2016-08-12,530686,2021-03-25
Z000105625,죽림초통학구역,0,48,220,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2016-08-12,2018-10-26,530800,2021-03-25
Z000100960,대구서평초통학구역,0,27,170,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2016-08-12,530801,2021-03-25
Z000150923,정촌초광역통학구역,1,48,170,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2020-02-20,2020-02-20,530517,2021-03-25
Z000150924,초전초광역통학구역,1,48,170,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2020-02-20,2020-02-20,530518,2021-03-25
Z000100992,대구대곡초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2016-08-12,2020-02-20,530519,2021-03-25
Z000100991,대구노전초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2016-08-12,2020-02-20,530520,2021-03-25
Z000106275,대구한실초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2020-02-20,2020-02-20,530521,2021-03-25
Z000104199,왕북초통학구역,0,45,140,8320000,전라북도교육청,8351000,전라북도익산교육지원청,2016-08-12,2016-08-16,530599,2021-03-25
Z000100416,서울신동초통학구역,0,11,650,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2016-08-12,2016-08-12,530600,2021-03-25
Z000104863,삼서초통학구역,0,46,880,8490000,전라남도교육청,8691000,전라남도장성교육지원청,2016-08-12,2016-08-12,530601,2021-03-25
Z000104249,대흥초통학구역,0,45,180,8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2016-08-12,2016-08-12,530602,2021-03-25
Z000104385,안성초통학구역,0,45,730,8320000,전라북도교육청,8411000,전라북도무주교육지원청,2016-08-12,2016-08-12,530603,2021-03-25
Z000100478,서울조원초통학구역,0,11,620,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2016-08-12,2016-08-12,530604,2021-03-25
Z000100844,좌산초통학구역,0,26,350,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2018-04-04,530605,2021-03-25
Z000100847,철마초통학구역,0,26,710,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2016-08-12,530687,2021-03-25
Z000104816,삼향동초통학구역,0,46,840,8490000,전라남도교육청,8661000,전라남도무안교육지원청,2016-08-12,2016-08-12,530688,2021-03-25
Z000100469,서울신성초통학구역,0,11,620,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2016-08-12,2016-08-12,530689,2021-03-25
Z000104595,순천중앙초통학구역,0,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2016-08-12,2016-08-12,530802,2021-03-25
Z000105470,대암초통학구역,0,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2016-08-12,530803,2021-03-25
Z000104523,소라초여자분교장통학구역,0,46,130,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2016-08-12,2016-08-12,530804,2021-03-25
Z000100006,서울면남초통학구역,0,11,260,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2016-08-12,2016-08-12,530522,2021-03-25
Z000101363,문정초통학구역,0,29,170,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2016-08-12,530523,2021-03-25
Z000101452,유덕초통학구역,0,29,140,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,530524,2021-03-25
Z000101421,빛고을초통학구역,0,29,140,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,530525,2021-03-25
Z000101350,광주중앙초통학구역,0,29,110,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2016-08-12,530526,2021-03-25
Z000101458,장산초통학구역,0,29,155,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,530527,2021-03-25
Z000101400,광주화정초통학구역,0,29,140,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,530528,2021-03-25
Z000101370,신용초통학구역,0,29,170,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2016-08-12,2016-08-12,530606,2021-03-25
Z000101410,마재초통학구역,0,29,140,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2016-08-12,2016-08-12,530607,2021-03-25
Z000104851,불갑초통학구역,0,46,870,8490000,전라남도교육청,8681000,전라남도영광교육지원청,2016-08-12,2016-08-12,530608,2021-03-25
Z000100826,신도초통학구역,0,26,350,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2016-08-12,530609,2021-03-25
Z000100181,서울상계초통학구역,0,11,350,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2016-08-12,2016-08-12,530610,2021-03-25
Z000100072,서울신북초통학구역,0,11,440,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2016-08-12,2016-08-23,530611,2021-03-25
Z000100213,서울창경초통학구역,0,11,320,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2016-08-12,2016-08-12,530612,2021-03-25
Z000150500,남악초삼향동초일로초공동통학구역,1,46,840,8490000,전라남도교육청,8661000,전라남도무안교육지원청,2016-08-12,2018-02-27,530691,2021-03-25
Z000105633,곤명초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530692,2021-03-25
Z000105652,축동초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530693,2021-03-25
Z000105650,용현초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530694,2021-03-25
Z000105684,삼방초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2016-08-12,530695,2021-03-25
Z000104563,화태초두라분교장통학구역,0,46,130,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2016-08-12,2016-08-12,530696,2021-03-25
Z000150503,기산초함평초공동통학구역,1,46,860,8490000,전라남도교육청,8671000,전라남도함평교육지원청,2016-08-12,2016-08-12,530690,2021-03-25
Z000101638,명덕초통학구역,0,31,170,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2016-08-12,2016-08-12,530697,2021-03-25
Z000105931,가조초통학구역,0,48,880,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2016-08-12,2016-08-12,530698,2021-03-25
Z000105928,지곡초통학구역,0,48,870,9010000,경상남도교육청,9201000,경상남도함양교육지원청,2016-08-12,2016-08-12,530699,2021-03-25
Z000105915,오부초통학구역,0,48,860,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2016-08-12,2016-08-12,530700,2021-03-25
Z000105892,북천초통학구역,0,48,850,9010000,경상남도교육청,9181000,경상남도하동교육지원청,2016-08-12,2016-08-12,530701,2021-03-25
Z000105878,상주초통학구역,0,48,840,9010000,경상남도교육청,9171000,경상남도남해교육지원청,2016-08-12,2016-08-12,530702,2021-03-25
Z000105962,청덕초통학구역,0,48,890,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2016-08-12,2016-08-12,530703,2021-03-25
Z000100820,송수초통학구역,0,26,350,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2016-08-12,530806,2021-03-25
Z000100840,재송초통학구역,0,26,350,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2018-04-04,530807,2021-03-25
Z000100807,무정초통학구역,0,26,350,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2016-08-12,530808,2021-03-25
Z000101032,대구장기초통학구역,0,27,290,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2016-08-12,2016-08-12,530809,2021-03-25
Z000100597,응봉초통학구역,0,26,380,7150000,부산광역시교육청,7171000,부산광역시서부교육지원청,2016-08-12,2016-08-12,530805,2021-03-25
Z000105627,충렬초통학구역,0,48,220,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2016-08-12,2018-07-19,530529,2021-03-25
Z000104848,백수초통학구역,0,46,870,8490000,전라남도교육청,8681000,전라남도영광교육지원청,2016-08-12,2016-08-12,530530,2021-03-25
Z000104856,홍농서초통학구역,0,46,870,8490000,전라남도교육청,8681000,전라남도영광교육지원청,2016-08-12,2016-08-12,530531,2021-03-25
Z000100052,서울마포초통학구역,0,11,440,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2016-08-12,2016-08-12,530532,2021-03-25
Z000100278,서울묘곡초통학구역,0,11,740,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2016-08-12,2016-08-12,530613,2021-03-25
Z000104726,조성남초통학구역,0,46,780,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2016-08-12,2016-08-12,530614,2021-03-25
Z000104131,군산남초통학구역,0,45,130,8320000,전라북도교육청,8341000,전라북도군산교육지원청,2016-08-12,2016-08-12,530704,2021-03-25
Z000104332,초처초통학구역,0,45,210,8320000,전라북도교육청,8381000,전라북도김제교육지원청,2016-08-12,2016-08-12,530705,2021-03-25
Z000104272,정읍초통학구역,0,45,180,8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2016-08-12,2016-08-12,530706,2021-03-25
Z000105490,북면초승산분교장통학구역,0,48,121,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2016-08-12,530810,2021-03-25
Z000104602,좌야초통학구역,0,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2016-08-12,2018-03-07,530811,2021-03-25
Z000150449,익산옥야초이리동산초공동통학구역,1,45,140,8320000,전라북도교육청,8351000,전라북도익산교육지원청,2016-08-12,2016-08-12,530812,2021-03-25
Z000100530,서울삼양초통학구역,0,11,305,7010000,서울특별시교육청,7121200,서울특별시성북강북교육지원청,2016-08-12,2016-08-12,530533,2021-03-25
Z000100007,서울면동초통학구역,0,11,260,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2016-08-12,2016-08-12,530534,2021-03-25
Z000104645,광양중앙초통학구역,0,46,230,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2016-08-12,2016-08-12,530615,2021-03-25
Z000104634,광양동초통학구역,0,46,230,8490000,전라남도교육청,8551000,전라남도광양교육지원청,2016-08-12,2016-08-12,530616,2021-03-25
Z000150572,곤명초곤양초공동통학구역,1,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530617,2021-03-25
Z000100829,신진초통학구역,0,26,710,7150000,부산광역시교육청,7211000,부산광역시해운대교육지원청,2016-08-12,2016-08-12,530707,2021-03-25
Z000104317,봉남초통학구역,0,45,210,8320000,전라북도교육청,8381000,전라북도김제교육지원청,2016-08-12,2016-08-12,530708,2021-03-25
Z000105798,함안초통학구역,0,48,730,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2016-08-12,2016-08-12,530709,2021-03-25
Z000150452,한솔초교암초도학초보성초영산초옹동초정남초정우초공동통학구역,1,45,180,8320000,전라북도교육청,8361000,전라북도정읍교육지원청,2016-08-12,2016-08-12,530710,2021-03-25
Z000100934,대구교동초통학구역,0,27,230,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2016-08-12,530711,2021-03-25
Z000105916,차황초통학구역,0,48,860,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2016-08-12,2016-08-12,530712,2021-03-25
Z000105643,사천초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530713,2021-03-25
Z000104406,운암초통학구역,0,45,750,8320000,전라북도교육청,8431000,전라북도임실교육지원청,2016-08-12,2016-08-12,530813,2021-03-25
Z000104601,월등초통학구역,0,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2016-08-12,2016-08-12,530814,2021-03-25
Z000101690,도산초통학구역,0,31,140,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2016-08-12,2016-08-12,530815,2021-03-25
Z000150598,양산초양주초삽량초공동통학구역,1,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2016-08-12,2016-08-12,530816,2021-03-25
Z000104892,청산초통학구역,0,46,890,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2016-08-12,2016-08-12,530817,2021-03-25
Z000104871,고금초통학구역,0,46,890,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2016-08-12,2016-08-12,530818,2021-03-25
Z000104830,현경초통학구역,0,46,840,8490000,전라남도교육청,8661000,전라남도무안교육지원청,2016-08-12,2018-02-27,530821,2021-03-25
Z000104310,김제초통학구역,0,45,210,8320000,전라북도교육청,8381000,전라북도김제교육지원청,2016-08-12,2016-08-12,530825,2021-03-25
Z000150664,동인초목도초감물초문광초공동통학구역,1,43,760,8000000,충청북도교육청,8092000,충청북도괴산증평교육지원청,2016-08-12,2020-01-03,530535,2021-03-25
Z000150413,도안초삼보초증평초공동통학구역,1,43,745,8000000,충청북도교육청,8092000,충청북도괴산증평교육지원청,2016-08-12,2020-01-03,530536,2021-03-25
Z000150665,증평초보광초공동통학구역,1,43,745,8000000,충청북도교육청,8092000,충청북도괴산증평교육지원청,2018-02-23,2020-01-03,530537,2021-03-25
Z000150805,증평초보광초청안초공동(일방)통학구역,1,43,745,8000000,충청북도교육청,8092000,충청북도괴산증평교육지원청,2020-01-03,2020-01-03,530538,2021-03-25
Z000104928,임자초통학구역,0,46,910,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2016-08-12,2016-08-12,530539,2021-03-25
Z000100345,서울백석초통학구역,0,11,500,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2016-08-12,2016-08-12,530540,2021-03-25
Z000105676,대중초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2016-08-17,530618,2021-03-25
Z000100933,대구관천초통학구역,0,27,230,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2016-08-12,2016-08-12,530619,2021-03-25
Z000100923,대구효동초통학구역,0,27,140,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2016-08-12,2017-02-27,530620,2021-03-25
Z000105636,노산초통학구역,0,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530714,2021-03-25
Z000105763,중곡초통학구역,0,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2017-02-16,530715,2021-03-25
Z000150575,사천초수양초공동통학구역,1,48,240,9010000,경상남도교육청,9081000,경상남도사천교육지원청,2016-08-12,2016-08-12,530716,2021-03-25
Z000104945,흑산초흑산북분교장통학구역,0,46,910,8490000,전라남도교육청,8721000,전라남도신안교육지원청,2016-08-12,2016-08-12,530717,2021-03-25
Z000104524,소라초통학구역,0,46,130,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2016-08-12,2016-08-12,530819,2021-03-25
Z000105761,장평초통학구역,0,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2016-08-12,530820,2021-03-25
